pkg1 file1 pkg2 file2 pairFreq clusterid expected
gacore genomeassemblyfile.h gacore gainterval.h 2 0 TRUE
gacore parsedschema.h gacore gasourceregistry.h 2 0 TRUE
gacore httpreader.h gacore gafeaturereaderworker.h 2 0 TRUE
genomebrowser/gbrender coroutinegenerator.h genomebrowser/gbrender cache.h 2 0 TRUE
genomebrowser targetedevent.h genomebrowser gbzoomer.h 2 0 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbdata.h 2 0 TRUE
genomebrowser targetedevent.h genomebrowser gblandmarknavigator.h 2 0 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender coroutine_macros.h 2 0 TRUE
genomebrowser gbsearchbox.h genomebrowser gbdata.h 2 0 TRUE
gacore genomeassembly.h gacore packedschemaio.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser targetedevent.h 2 0 TRUE
gacore bamhttpdevice.h gacore bamreaderworker.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbfont.h 2 0 TRUE
gacore packedschemaio.h gacore gafeaturereaderworker.h 2 0 TRUE
genomebrowser gbplotcanvas.h genomebrowser gbdata.h 2 0 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbscale.h 2 0 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender util.h 2 0 TRUE
genomebrowser gbplotcanvas.h genomebrowser gbscaleengine.h 2 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbrealslider.h 2 0 TRUE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender coverhistogram.h 2 0 TRUE
genomebrowser gbplotgroup.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbpileuprenderer_aux.h 2 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender pileupaux.h 2 0 TRUE
genomebrowser gbrealslider.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gblandmarknavigator.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbscaleengine.h 2 0 TRUE
gacore gaglobal.h gacore gaindexes.h 2 0 TRUE
genomebrowser gbplotzoomer.h genomebrowser gblandmarknavigator.h 2 0 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender pileupscenes.h 2 0 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender pileupaux.h 2 0 TRUE
gacore gafeature.h gacore gainterval.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser targetedevent.h 2 0 TRUE
gacore gasourceinfo.h gacore bamfile.h 2 0 TRUE
gacore genomeassembly.h gacore gathreadmanager.h 2 0 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender rect.h 2 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender generator.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbplotcanvas.h 2 0 TRUE
gacore idf2.h gacore packedschemaio.h 2 0 TRUE
genomebrowser gblandmarkview.h genomebrowser gbzoomer.h 2 0 TRUE
gacore genomeassembly.h genomebrowser gbcontroltools.h 11 1 FALSE
gacore genomeassembly.h genomebrowser gbdata.h 9 1 FALSE
gacore genomeassembly.h genomebrowser gbrendercoveragerenderer.h 5 1 FALSE
gacore genomeassembly.h genomebrowser gbrendererbase.h 5 1 FALSE
gacore genomeassembly.h genomebrowser gbpileuprenderer.h 5 1 FALSE
genomebrowser genomebrowserviewer.h gacore genomeassembly.h 5 1 FALSE
gacore genomeassembly.h genomebrowser gbplotrenderer.h 5 1 FALSE
gacore genomeassembly.h genomebrowser gbrenderconfig.h 5 1 FALSE
gacore genomeassembly.h genomebrowser gbutil.h 5 1 FALSE
gacore genomeassemblyregistry.h genomebrowser gbdata.h 3 1 FALSE
genomebrowser genomebrowserviewer.h gbapp version.h 3 1 FALSE
gacore genomeassembly.h appcore gapp.h 2 1 FALSE
genomebrowser gbcontroltools.h genomebrowser gbdata.h 15 1 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbdata.h 13 1 TRUE
genomebrowser gbpileuprenderer.h genomebrowser gbrendercoveragerenderer.h 13 1 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser gbrendererbase.h 11 1 TRUE
genomebrowser gbpileuprenderer.h genomebrowser gbrendererbase.h 11 1 TRUE
genomebrowser gbplotrenderer.h genomebrowser gbdata.h 10 1 TRUE
genomebrowser gbcontroltools.h genomebrowser genomebrowserviewer.h 10 1 TRUE
genomebrowser gbplotrenderer.h genomebrowser gbcontroltools.h 6 1 TRUE
genomebrowser gbcontrolbar.h genomebrowser genomebrowserviewer.h 6 1 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbplotrenderer.h 6 1 TRUE
genomebrowser gbrendererbase.h genomebrowser gbplotrenderer.h 6 1 TRUE
genomebrowser gbpileuprenderer.h genomebrowser gbplotrenderer.h 6 1 TRUE
gacore genomeassemblyfile.h gacore genomeassembly.h 5 1 TRUE
gacore genomeassembly.h gacore genomeassemblyregistry.h 5 1 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser genomebrowserviewer.h 5 1 TRUE
genomebrowser gbcontrolset.h genomebrowser gbdata.h 5 1 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbpileuprenderer.h 5 1 TRUE
genomebrowser gbpileuprenderer.h genomebrowser genomebrowserviewer.h 5 1 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser gbplotrenderer.h 5 1 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbrendercoveragerenderer.h 5 1 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbrendererbase.h 5 1 TRUE
genomebrowser gbrendererbase.h genomebrowser gbcontroltools.h 4 1 TRUE
genomebrowser gbpileuprenderer.h genomebrowser gbcontroltools.h 4 1 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser gbcontroltools.h 4 1 TRUE
genomebrowser gbplotrendererinput.h genomebrowser gbplotrenderer.h 4 1 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbdata.h 4 1 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbrendererbase.h 4 1 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser gbdata.h 3 1 TRUE
genomebrowser gbdata.h genomebrowser gbrendererbase.h 3 1 TRUE
genomebrowser gbdata.h genomebrowser gbpileuprenderer.h 3 1 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbrenderconfig.h 3 1 TRUE
gacore genomeassemblymanager.h gacore genomeassembly.h 3 1 TRUE
gacore genomeassemblymanager.h gacore genomeassemblyfile.h 3 1 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbcontroltools.h 3 1 TRUE
genomebrowser gbnodecontrolset.h genomebrowser gbcontrolset.h 2 1 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbrendercoveragerenderer.h 2 1 TRUE
genomebrowser gbcontrolbar.h genomebrowser gbdata.h 2 1 TRUE
genomebrowser gbselectionmanager.h genomebrowser gbdata.h 2 1 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbrendererbase.h 2 1 TRUE
genomebrowser gbcontrolbar.h genomebrowser gbcontroltools.h 2 1 TRUE
genomebrowser gbmaincontrolset.h genomebrowser gbnodecontrolset.h 2 1 TRUE
genomebrowser gbnodecontrolset.h genomebrowser gbcolorcontrolset.h 2 1 TRUE
genomebrowser gbmaincontrolset.h genomebrowser gbcontrolset.h 2 1 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbpileuprenderer.h 2 1 TRUE
genomebrowser gbmaincontrolset.h genomebrowser gbpreferencesdialog.h 2 1 TRUE
appcore gapp.h appcore gappoptionsbase.h 2 1 TRUE
genomebrowser gbcontrolset.h genomebrowser gbpreferencesdialog.h 2 1 TRUE
genomebrowser gbnodecontrolset.h genomebrowser gbpreferencesdialog.h 2 1 TRUE
genomebrowser gbutil.h genomebrowser gbcontroltools.h 2 1 TRUE
genomebrowser gbcontrolset.h genomebrowser gbcontroltools.h 2 1 TRUE
gacore gainterval.h genomebrowser gbinterval.h 9 2 FALSE
gacore gainterval.h genomebrowser gbscalezoomer.h 5 2 FALSE
gacore gainterval.h genomebrowser gblandmarknavigator.h 3 2 FALSE
genomebrowser/gbrender rmath.h gacore gainterval.h 3 2 FALSE
gacore gainterval.h genomebrowser gbscale.h 3 2 FALSE
genomebrowser gbzoomaxis.h gacore gainterval.h 3 2 FALSE
genomebrowser gbscaletransform.h gacore gainterval.h 3 2 FALSE
genomebrowser/gbrender rect.h gacore gainterval.h 3 2 FALSE
genomebrowser/gbrender pileupscenes.h gacore gainterval.h 2 2 FALSE
genomebrowser gbzoomaxis.h genomebrowser gblandmarknavigator.h 19 2 TRUE
genomebrowser gbscale.h genomebrowser gblandmarknavigator.h 16 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbscale.h 13 2 TRUE
genomebrowser gbscalezoomer.h genomebrowser gblandmarknavigator.h 11 2 TRUE
genomebrowser/gbrender pileupscenes.h genomebrowser/gbrender rmath.h 11 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbscalezoomer.h 10 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gblandmarknavigator.h 9 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbscaletransform.h 9 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbscale.h 8 2 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender rmath.h 7 2 TRUE
genomebrowser gbdevicetransform.h genomebrowser gbscale.h 6 2 TRUE
genomebrowser gbgrip.h genomebrowser gbdevicetransform.h 6 2 TRUE
genomebrowser gblandmarknavigator.h genomebrowser gbinterval.h 6 2 TRUE
genomebrowser gbgrip.h genomebrowser gbscale.h 6 2 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender pileupscenes.h 6 2 TRUE
genomebrowser gbscale.h genomebrowser gbinterval.h 5 2 TRUE
genomebrowser gbfont.h genomebrowser gblandmarknavigator.h 5 2 TRUE
genomebrowser gbgrip.h genomebrowser gbunit.h 5 2 TRUE
genomebrowser gbdevicetransform.h genomebrowser gbfont.h 5 2 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbscale.h 5 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbzoomer.h 5 2 TRUE
genomebrowser gbgrip.h genomebrowser gbscaletransform.h 5 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbinterval.h 5 2 TRUE
genomebrowser gbdevicetransform.h genomebrowser gblandmarknavigator.h 5 2 TRUE
genomebrowser gbscale.h genomebrowser gbfont.h 5 2 TRUE
genomebrowser gbzoomer.h genomebrowser gblandmarknavigator.h 5 2 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbinterval.h 5 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbscalezoomer.h 5 2 TRUE
genomebrowser gbdevicetransform.h genomebrowser gbunit.h 5 2 TRUE
genomebrowser gbscale.h genomebrowser gbunit.h 5 2 TRUE
genomebrowser gbgrip.h genomebrowser gblandmarknavigator.h 5 2 TRUE
genomebrowser gbdevicetransform.h genomebrowser gbscaletransform.h 5 2 TRUE
genomebrowser gbgrip.h genomebrowser gbfont.h 5 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbunit.h 5 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbfont.h 4 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbinterval.h 4 2 TRUE
genomebrowser gbfont.h genomebrowser gbunit.h 4 2 TRUE
genomebrowser gbunit.h genomebrowser gblandmarknavigator.h 4 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbunit.h 4 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbzoomer.h 4 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbfont.h 4 2 TRUE
genomebrowser gbzoomer.h genomebrowser gbscale.h 4 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbgrip.h 4 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbdevicetransform.h 4 2 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender pileupscenes.h 3 2 TRUE
genomebrowser/gbrender pileupscenes.h genomebrowser/gbrender coroutinegenerator.h 3 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbplotcanvas.h 3 2 TRUE
genomebrowser gbplotcanvas.h genomebrowser gblandmarknavigator.h 3 2 TRUE
genomebrowser gbrealscrollbar.h genomebrowser gbscalezoomer.h 3 2 TRUE
genomebrowser gbfont.h genomebrowser gbplotcanvas.h 2 2 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbplotcanvas.h 2 2 TRUE
genomebrowser gbscale.h genomebrowser gbplotcanvas.h 2 2 TRUE
genomebrowser gbzoomer.h genomebrowser gbinterval.h 2 2 TRUE
genomebrowser gbgrip.h genomebrowser gbplotcanvas.h 2 2 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbzoomer.h 2 2 TRUE
genomebrowser gbscaletransform.h genomebrowser gbrealscrollbar.h 2 2 TRUE
genomebrowser gbdevicetransform.h genomebrowser gbplotcanvas.h 2 2 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender chrshader.h 2 2 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender chrshader.h 2 2 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender coroutinegenerator.h 2 2 TRUE
genomebrowser gbunit.h genomebrowser gbplotcanvas.h 2 2 TRUE
genomebrowser/gbrender config.h genomebrowser gbplot.h 7 3 FALSE
genomebrowser gbplotstate.h genomebrowser/gbrender config.h 5 3 FALSE
genomebrowser gbscalestate.h genomebrowser/gbrender config.h 5 3 FALSE
genomebrowser gbplotzoomer.h genomebrowser/gbrender config.h 4 3 FALSE
genomebrowser gbstate.h genomebrowser/gbrender config.h 4 3 FALSE
genomebrowser gbrootstate.h genomebrowser/gbrender config.h 4 3 FALSE
genomebrowser gbzoommanager.h genomebrowser/gbrender config.h 4 3 FALSE
genomebrowser gbplotview.h genomebrowser/gbrender config.h 3 3 FALSE
genomebrowser/gbrender histogram.h genomebrowser gbplot.h 3 3 FALSE
genomebrowser/gbrender histogram.h gacore gasourceinfo.h 3 3 FALSE
gacore gasourceinfo.h genomebrowser/gbrender cache.h 3 3 FALSE
genomebrowser/gbrender config.h genomebrowser gboptionsutil.h 3 3 FALSE
genomebrowser gbplot.h genomebrowser/gbrender cache.h 3 3 FALSE
genomebrowser/gbrender config.h genomebrowser gbmainwindow.h 3 3 FALSE
svs genotypeassoc.h genomebrowser/gbrender cache.h 2 3 FALSE
genomebrowser gbinputhandler.h genomebrowser/gbrender config.h 2 3 FALSE
gacore gasourceinfo.h svs genotypeassocwindow.h 2 3 FALSE
genomebrowser gbplot.h svs pcawindow.h 2 3 FALSE
genomebrowser gbplot.h genomebrowser gbplotgroup.h 32 3 TRUE
genomebrowser gbstate.h genomebrowser gbplot.h 20 3 TRUE
genomebrowser gbplotview.h genomebrowser gbplotgroup.h 20 3 TRUE
genomebrowser gbplotview.h genomebrowser gbplot.h 19 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbplot.h 17 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbplotstate.h 13 3 TRUE
genomebrowser gbplot.h genomebrowser gbitem.h 12 3 TRUE
genomebrowser gblandmarkview.h genomebrowser gbplot.h 12 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gbplot.h 11 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplotstate.h 11 3 TRUE
genomebrowser/gbrender generenderer.h genomebrowser/gbrender config.h 11 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbplotstate.h 10 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbstate.h 10 3 TRUE
genomebrowser gbstate.h genomebrowser gbplotgroup.h 9 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbzoommanager.h 9 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbplot.h 9 3 TRUE
genomebrowser/gbrender view.h genomebrowser/gbrender config.h 8 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gbplotgroup.h 8 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbzoommanager.h 8 3 TRUE
genomebrowser gbplot.h genomebrowser gbaxisalignment.h 8 3 TRUE
genomebrowser gbzoommanager.h genomebrowser gbplot.h 8 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbrootstate.h 8 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbstate.h 8 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplot.h 8 3 TRUE
genomebrowser gbplotview.h genomebrowser genomebrowserdata.h 8 3 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender cache.h 7 3 TRUE
genomebrowser gbplotview.h genomebrowser gblandmarkview.h 7 3 TRUE
genomebrowser gblandmarkview.h genomebrowser gbplotgroup.h 7 3 TRUE
genomebrowser gbplot.h genomebrowser gbplotzoomer.h 7 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbplot.h 7 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gbplotzoomer.h 7 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gbplot.h 7 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gbplotview.h 7 3 TRUE
genomebrowser/gbrender featuregenerator.h genomebrowser/gbrender config.h 7 3 TRUE
genomebrowser gbcontroltree.h genomebrowser genomebrowserdata.h 7 3 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbplotgroup.h 7 3 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbplot.h 7 3 TRUE
genomebrowser gbplot.h genomebrowser genomebrowserdata.h 7 3 TRUE
genomebrowser gbplot.h genomebrowser gbconsole.h 7 3 TRUE
genomebrowser gbview.h genomebrowser gbplot.h 7 3 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender scene.h 6 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gbplotsizer.h 6 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbzoommanager.h 6 3 TRUE
genomebrowser gbplotsizer.h genomebrowser gbplot.h 6 3 TRUE
genomebrowser gbzoommanager.h genomebrowser gbplotzoomer.h 6 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbplotgroup.h 6 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbplotgroup.h 6 3 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender tree.h 6 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gbcontrolpanel.h 6 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbstate.h 6 3 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender config.h 6 3 TRUE
genomebrowser gbstate.h genomebrowser gbplotview.h 6 3 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender transcript.h 5 3 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender coverhistogram.h 5 3 TRUE
genomebrowser gbview.h genomebrowser gbplotgroup.h 5 3 TRUE
genomebrowser gbstate.h genomebrowser gbscalestate.h 5 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbview.h 5 3 TRUE
svs goptionswidgetbase.h svs genotypeassoc.h 5 3 TRUE
genomebrowser/gbrender featuregenerator.h genomebrowser/gbrender transcript.h 5 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbview.h 5 3 TRUE
genomebrowser gbmainwindow.h genomebrowser gbview.h 5 3 TRUE
svs genotypeassoc.h svs genotypestatswindow.h 5 3 TRUE
genomebrowser/gbrender generenderer.h genomebrowser/gbrender transcript.h 5 3 TRUE
genomebrowser gbaxisalignment.h genomebrowser gbconsole.h 5 3 TRUE
genomebrowser/gbrender featuregenerator.h genomebrowser/gbrender generenderer.h 5 3 TRUE
genomebrowser gbstate.h genomebrowser gblandmarkview.h 4 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplotgroupstate.h 4 3 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbplot.h 4 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbplotzoomer.h 4 3 TRUE
genomebrowser gbcontrolpanel.h genomebrowser gbconsole.h 4 3 TRUE
genomebrowser gbaxisalignment.h genomebrowser gbplotgroup.h 4 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbview.h 4 3 TRUE
genomebrowser gbcontrolpanel.h genomebrowser gbplot.h 4 3 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender config.h 4 3 TRUE
genomebrowser gbmainwindow.h genomebrowser gbplot.h 4 3 TRUE
genomebrowser gbplotgroup.h genomebrowser gbconsole.h 4 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gbzoommanager.h 4 3 TRUE
genomebrowser gbplotsizer.h genomebrowser gbplotzoomer.h 4 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplotzoomer.h 4 3 TRUE
genomebrowser gbstate.h genomebrowser gbview.h 4 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbscalestate.h 4 3 TRUE
genomebrowser gbplotstate.h genomebrowser gb.h 4 3 TRUE
genomebrowser gbview.h genomebrowser gblandmarkview.h 4 3 TRUE
genomebrowser gbplotview.h genomebrowser gbview.h 4 3 TRUE
genomebrowser gblandmarkview.h genomebrowser gblandmarkgroup.h 4 3 TRUE
genomebrowser gbaxisalignment.h genomebrowser gbaxisalignmentwidget.h 4 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbplotzoomer.h 4 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbmainwindow.h 4 3 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender cache.h 4 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gblandmarkview.h 3 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbmainwindow.h 3 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender config.h 3 3 TRUE
svs goptionswidgetbase.h svs pcawindow.h 3 3 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender generenderer.h 3 3 TRUE
genomebrowser gbplot.h genomebrowser gbtextedit.h 3 3 TRUE
svs genotypeassoc.h svs genotypeassocwindow.h 3 3 TRUE
svs qafilteringwindow.h svs pcawindow.h 3 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbmainwindow.h 3 3 TRUE
genomebrowser gbplotgroup.h genomebrowser gbcontrolpanel.h 3 3 TRUE
svs htrwindow.h svs genotypeassocwindow.h 3 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbplotview.h 3 3 TRUE
genomebrowser/gbrender tree.h genomebrowser/gbrender transcript.h 3 3 TRUE
genomebrowser gbplotview.h genomebrowser gbcontrolpanel.h 3 3 TRUE
genomebrowser/gbrender windowaccum.h genomebrowser/gbrender config.h 3 3 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender config.h 3 3 TRUE
svs qafilteringwindow.h svs genotypeassoc.h 3 3 TRUE
genomebrowser gbcontrolpanel.h genomebrowser gbaxisalignment.h 3 3 TRUE
genomebrowser gbplotview.h genomebrowser gbaxisalignment.h 3 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender generenderer.h 3 3 TRUE
svs genotypeassocwindow.h svs genotypestatswindow.h 3 3 TRUE
genomebrowser gbplotview.h genomebrowser gboptionsutil.h 3 3 TRUE
genomebrowser gbplotgroup.h genomebrowser gbtextedit.h 3 3 TRUE
genomebrowser/gbrender tree.h genomebrowser/gbrender generenderer.h 3 3 TRUE
svs qafilteringwindow.h svs genotypeassocwindow.h 3 3 TRUE
svs qafilteringwindow.h svs htrwindow.h 3 3 TRUE
svs qafilteringwindow.h svs goptionswidgetbase.h 3 3 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender tree.h 3 3 TRUE
genomebrowser gbstate.h genomebrowser gbmainwindow.h 3 3 TRUE
svs genotypestatswindow.h svs pcawindow.h 3 3 TRUE
svs htrwindow.h svs pcawindow.h 3 3 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender generenderer.h 3 3 TRUE
genomebrowser gbmainwindow.h genomebrowser gbzoommanager.h 3 3 TRUE
genomebrowser gbmainwindow.h genomebrowser gbsearchbox.h 3 3 TRUE
svs goptionswidgetbase.h svs htrwindow.h 3 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender tree.h 3 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender featuregenerator.h 3 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender transcript.h 3 3 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender transcript.h 3 3 TRUE
genomebrowser gbrootstate.h genomebrowser gb.h 3 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbplotsizer.h 3 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbmainwindow.h 3 3 TRUE
svs goptionswidgetbase.h svs genotypeassocwindow.h 3 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender label.h 3 3 TRUE
genomebrowser gb.h genomebrowser gbplot.h 3 3 TRUE
genomebrowser/gbrender tree.h genomebrowser/gbrender featuregenerator.h 3 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbinputhandler.h 3 3 TRUE
genomebrowser gblandmarkview.h genomebrowser gbitem.h 3 3 TRUE
genomebrowser/gbrender scene.h genomebrowser/gbrender view.h 3 3 TRUE
svs genotypeassocwindow.h svs pcawindow.h 3 3 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender windowaccum.h 3 3 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender featuregenerator.h 3 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbplotview.h 3 3 TRUE
genomebrowser gbscalestate.h genomebrowser gb.h 3 3 TRUE
svs qafilteringwindow.h svs genotypestatswindow.h 3 3 TRUE
svs genotypeassoc.h svs pcawindow.h 3 3 TRUE
svs genotypeassoc.h svs htrwindow.h 3 3 TRUE
svs htrwindow.h svs genotypestatswindow.h 3 3 TRUE
genomebrowser gbconsole.h genomebrowser gbcontroltree.h 3 3 TRUE
genomebrowser gbplotview.h genomebrowser gbitem.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplotview.h 2 3 TRUE
genomebrowser gbplot.h genomebrowser gboptionsutil.h 2 3 TRUE
genomebrowser gbmainwindow.h genomebrowser gbplotgroup.h 2 3 TRUE
genomebrowser gbplot.h genomebrowser gbplottracker.h 2 3 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender seqgenerator.h 2 3 TRUE
genomebrowser gbplotstate.h genomebrowser gblandmarkview.h 2 3 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbplotgroupstate.h 2 3 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender tree.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbaxisstate.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplotgroup.h 2 3 TRUE
genomebrowser gblandmarkview.h genomebrowser gbcontrolpanel.h 2 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbaxisstate.h 2 3 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbplotgroup.h 2 3 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender scene.h 2 3 TRUE
genomebrowser gbrealslider.h genomebrowser gbplot.h 2 3 TRUE
genomebrowser/gbrender seqgenerator.h genomebrowser/gbrender config.h 2 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser/gbrender seqgenerator.h genomebrowser/gbrender generenderer.h 2 3 TRUE
genomebrowser gbstate.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbplotsizer.h 2 3 TRUE
genomebrowser gberror.h genomebrowser gbplot.h 2 3 TRUE
